route_id,service_id,trip_id,direction_id,block_id,shape_id,direction,wheelchair_accessible
103,38001,48422625,0,5721695,3800711,West,1
103,38001,48422624,0,5721701,3800711,West,1
103,38001,48422622,0,5721701,3800711,West,1
103,38001,48422620,0,5721702,3800712,West,1
103,38001,48422618,0,5721700,3800712,West,1
103,38001,48422615,0,5721696,3800711,West,1
103,38001,48422613,0,5721696,3800710,West,1
103,38001,48422315,0,5721695,3800711,West,1
103,38001,48422314,0,5721707,3800711,West,1
103,38001,48422310,0,5721701,3800711,West,1
103,38001,48422309,0,5721820,3800711,West,1
103,38001,48422308,0,5721695,3800711,West,1
103,38001,48422293,0,5721707,3800711,West,1
103,38001,48422292,0,5721701,3800711,West,1
103,38001,48422291,0,5721820,3800711,West,1
103,38001,48422290,0,5721766,3800711,West,1
103,38001,48422289,0,5721707,3800711,West,1
103,38001,48422288,0,5721701,3800711,West,1
103,38001,48422287,0,5721820,3800711,West,1
103,38001,48422286,0,5721695,3800711,West,1
103,38001,48422285,0,5721766,3800711,West,1
103,38001,48422284,0,5721764,3800711,West,1
103,38001,48422283,0,5721707,3800711,West,1
103,38001,48422282,0,5721701,3800711,West,1
103,38001,48422281,0,5721820,3800711,West,1
103,38001,48422280,0,5721821,3800711,West,1
103,38001,48422277,0,5721701,3800711,West,1
103,38001,48422276,0,5721694,3800711,West,1
103,38001,48422275,0,5721702,3800711,West,1
103,38001,48422274,0,5721707,3800711,West,1
103,38001,48422273,0,5721701,3800711,West,1
103,38001,48422271,0,5721694,3800711,West,1
100,38001,48424133,0,5721719,3800701,West,1
100,38001,48424093,0,5721681,3800700,West,1
100,38001,48424092,0,5721719,3800700,West,1
100,38001,48423312,0,5721642,3800702,West,1
100,38001,48423311,0,5721695,3800702,West,1
100,38001,48422963,0,5721854,3800700,West,1
100,38001,48422962,0,5721830,3800700,West,1
100,38001,48422961,0,5721853,3800700,West,1
100,38001,48422933,0,5721678,3800701,West,1
100,38001,48422931,0,5721742,3800701,West,1
100,38001,48422930,0,5721830,3800701,West,1
100,38001,48422929,0,5721853,3800701,West,1
100,38001,48422928,0,5721854,3800701,West,1
100,38001,48422927,0,5721742,3800701,West,1
100,38001,48422926,0,5721681,3800701,West,1
100,38001,48422925,0,5721629,3800701,West,1
100,38001,48422924,0,5721675,3800701,West,1
100,38001,48422923,0,5721830,3800701,West,1
100,38001,48422922,0,5721719,3800701,West,1
100,38001,48422921,0,5721742,3800701,West,1
100,38001,48422920,0,5721854,3800701,West,1
100,38001,48422919,0,5721830,3800701,West,1
100,38001,48422918,0,5721853,3800701,West,1
100,38001,48422917,0,5721675,3800701,West,1
100,38001,48422916,0,5721629,3800701,West,1
100,38001,48422915,0,5721681,3800701,West,1
100,38001,48422914,0,5721678,3800701,West,1
100,38001,48422913,0,5721675,3800701,West,1
100,38001,48422912,0,5721629,3800701,West,1
100,38001,48422911,0,5721681,3800701,West,1
100,38001,48422910,0,5721678,3800701,West,1
100,38001,48422909,0,5721675,3800701,West,1
103,38001,48424783,0,5721820,3800707,West,1
103,38001,48424080,0,5721702,3800707,West,1
103,38001,48424079,0,5721701,3800707,West,1
103,38001,48423989,0,5721700,3800711,West,1
103,38001,48423902,0,5721701,3800712,West,1
103,38001,48423610,0,5721696,3800711,West,1
103,38001,48423608,0,5721695,3800711,West,1
103,38001,48423547,0,5721697,3800711,West,1
103,38001,48423543,0,5721698,3800711,West,1
103,38001,48423542,0,5721698,3800711,West,1
103,38001,48423538,0,5721696,3800712,West,1
103,38001,48423328,0,5721817,3800706,West,1
103,38001,48423326,0,5721856,3800706,West,1
103,38001,48423323,0,5721707,3800711,West,1
103,38001,48423292,0,5721698,3800711,West,1
103,38001,48422767,0,5721702,3800711,West,1
103,38001,48422674,0,5721707,3800711,West,1
103,38001,48422672,0,5721707,3800711,West,1
103,38001,48422670,0,5721695,3800711,West,1
103,38001,48422668,0,5721695,3800711,West,1
103,38001,48422665,0,5721701,3800711,West,1
103,38001,48422663,0,5721701,3800711,West,1
103,38001,48422662,0,5721694,3800711,West,1
103,38001,48422660,0,5721694,3800711,West,1
103,38001,48422658,0,5721700,3800712,West,1
103,38001,48422656,0,5721707,3800711,West,1
103,38001,48422653,0,5721697,3800712,West,1
103,38001,48422652,0,5721694,3800712,West,1
103,38001,48422651,0,5721707,3800711,West,1
103,38001,48422649,0,5721707,3800712,West,1
103,38001,48422646,0,5721700,3800711,West,1
103,38001,48422643,0,5721702,3800711,West,1
103,38001,48422641,0,5721701,3800712,West,1
103,38001,48422640,0,5721694,3800712,West,1
103,38001,48422638,0,5721694,3800711,West,1
103,38001,48422636,0,5721694,3800707,West,1
103,38001,48422634,0,5721702,3800712,West,1
103,38001,48422631,0,5721697,3800711,West,1
103,38001,48422629,0,5721697,3800707,West,1
103,38001,48422627,0,5721701,3800711,West,1
106,38001,48424707,0,5721849,3804490,West,1
106,38001,48424706,0,5721849,3804490,West,1
106,38001,48424705,0,5721849,3804490,West,1
106,38001,48424704,0,5721849,3804490,West,1
106,38001,48424703,0,5721847,3804490,West,1
106,38001,48424702,0,5721654,3804490,West,1
106,38001,48424701,0,5721849,3804490,West,1
106,38001,48424700,0,5721849,3804490,West,1
106,38001,48424699,0,5721849,3804490,West,1
106,38001,48424690,0,5721849,3804491,West,1
106,38001,48424689,0,5721848,3804490,West,1
106,38001,48424688,0,5721848,3804490,West,1
106,38001,48424687,0,5721847,3804490,West,1
106,38001,48424686,0,5721654,3804490,West,1
106,38001,48424685,0,5721848,3804490,West,1
106,38001,48424684,0,5721848,3804490,West,1
106,38001,48424683,0,5721848,3804490,West,1
106,38001,48424682,0,5721848,3804490,West,1
106,38001,48424681,0,5721848,3804490,West,1
106,38001,48424671,0,5721848,3804491,West,1
106,38001,48424670,0,5721654,3804490,West,1
106,38001,48424669,0,5721847,3804490,West,1
106,38001,48424666,0,5721654,3804490,West,1
106,38001,48424665,0,5721847,3804490,West,1
106,38001,48424661,0,5721847,3804490,West,1
106,38001,48424660,0,5721847,3804490,West,1
106,38001,48424657,0,5721846,3804491,West,1
106,38001,48424656,0,5721846,3804490,West,1
106,38001,48424655,0,5721847,3804490,West,1
106,38001,48424654,0,5721845,3804491,West,1
106,38001,48424653,0,5721846,3804491,West,1
106,38001,48424645,0,5721847,3804491,West,1
106,38001,48424644,0,5721847,3804490,West,1
106,38001,48424643,0,5721847,3804491,West,1
106,38001,48424642,0,5721845,3804491,West,1
106,38001,48424641,0,5721845,3804491,West,1
106,38001,48424640,0,5721845,3804491,West,1
106,38001,48424639,0,5721846,3804491,West,1
106,38001,48424634,0,5721845,3804491,West,1
106,38001,48424766,0,5721848,3804490,West,1
106,38001,48424763,0,5721848,3804490,West,1
106,38001,48424761,0,5721848,3804490,West,1
106,38001,48424760,0,5721762,3804490,West,1
106,38001,48424757,0,5721762,3804490,West,1
106,38001,48424755,0,5721762,3804490,West,1
106,38001,48424754,0,5721762,3804490,West,1
106,38001,48424753,0,5721762,3804490,West,1
106,38001,48424752,0,5721762,3804490,West,1
106,38001,48424739,0,5721848,3804490,West,1
106,38001,48424738,0,5721762,3804490,West,1
106,38001,48424737,0,5721762,3804490,West,1
106,38001,48424736,0,5721849,3804490,West,1
106,38001,48424735,0,5721848,3804490,West,1
106,38001,48424734,0,5721847,3804490,West,1
106,38001,48424733,0,5721849,3804490,West,1
106,38001,48424732,0,5721762,3804490,West,1
106,38001,48424731,0,5721762,3804490,West,1
106,38001,48424730,0,5721848,3804490,West,1
106,38001,48424729,0,5721848,3804490,West,1
106,38001,48424728,0,5721847,3804490,West,1
106,38001,48424727,0,5721850,3800720,West,1
106,38001,48424726,0,5721848,3804490,West,1
106,38001,48424725,0,5721849,3804490,West,1
106,38001,48424724,0,5721847,3804490,West,1
106,38001,48424723,0,5721848,3804490,West,1
106,38001,48424722,0,5721849,3804490,West,1
106,38001,48424721,0,5721847,3804490,West,1
106,38001,48424712,0,5721849,3804490,West,1
106,38001,48424711,0,5721848,3804490,West,1
12,38001,48559372,0,5732922,3804709,West,1
12,38001,48559370,0,5732922,3804709,West,1
12,38001,48559368,0,5732922,3804709,West,1
12,38001,48559366,0,5732922,3804709,West,1
12,38001,48559362,0,5732921,3804709,West,1
12,38001,48559360,0,5732921,3804709,West,1
12,38001,48559358,0,5732921,3804709,West,1
12,38001,48559356,0,5732921,3804709,West,1
12,38001,48559354,0,5732921,3804709,West,1
12,38001,48559352,0,5732921,3804709,West,1
12,38001,48559350,0,5732921,3804709,West,1
12,38001,48559348,0,5732921,3805520,West,1
12,38001,48559345,0,5732921,3805521,West,1
12,38001,48559341,0,5732920,3804709,West,1
12,38001,48559339,0,5732920,3804708,West,1
12,38001,48559337,0,5732920,3804709,West,1
12,38001,48559333,0,5732919,3804709,West,1
12,38001,48559331,0,5732919,3805519,West,1
12,38001,48559328,0,5732919,3805521,West,1
12,38001,48559326,0,5732919,3804709,West,1
12,38001,48559300,0,5732916,3805521,West,1
12,38001,48559298,0,5732916,3804709,West,1
12,38001,48559277,0,5732914,3805521,West,1
12,38001,48559554,0,5732933,3804709,West,1
12,38001,48559552,0,5732933,3804709,West,1
12,38001,48559550,0,5732933,3804709,West,1
12,38001,48559548,0,5732933,3805520,West,1
12,38001,48559541,0,5732932,3804709,West,1
12,38001,48559539,0,5732932,3804708,West,1
12,38001,48559537,0,5732932,3804709,West,1
12,38001,48559535,0,5732932,3804709,West,1
12,38001,48559533,0,5732932,3804709,West,1
12,38001,48559531,0,5732932,3804709,West,1
12,38001,48559529,0,5732932,3804709,West,1
12,38001,48559527,0,5732932,3804709,West,1
12,38001,48559525,0,5732932,3804709,West,1
12,38001,48559521,0,5732931,3804709,West,1
12,38001,48559519,0,5732931,3804709,West,1
12,38001,48559517,0,5732931,3804709,West,1
12,38001,48559515,0,5732931,3804709,West,1
12,38001,48559513,0,5732931,3804709,West,1
12,38001,48559511,0,5732931,3804709,West,1
12,38001,48559507,0,5732930,3804708,West,1
12,38001,48559505,0,5732930,3804709,West,1
12,38001,48559503,0,5732930,3804709,West,1
12,38001,48559501,0,5732930,3804709,West,1
12,38001,48559499,0,5732930,3804709,West,1
12,38001,48559497,0,5732930,3804709,West,1
12,38001,48559495,0,5732930,3805520,West,1
12,38001,48559490,0,5732929,3804709,West,1
12,38001,48559488,0,5732929,3804709,West,1
12,38001,48559484,0,5732928,3805521,West,1
12,38001,48559482,0,5732928,3804709,West,1
12,38001,48559480,0,5732928,3804709,West,1
12,38001,48559478,0,5732928,3804709,West,1
12,38001,48559476,0,5732928,3804709,West,1
12,38001,48559474,0,5732928,3804709,West,1
12,38001,48559472,0,5732928,3805520,West,1
12,38001,48559467,0,5732927,3805521,West,1
12,38001,48559465,0,5732927,3805520,West,1
12,38001,48559460,0,5732926,3804709,West,1
12,38001,48559458,0,5732926,3804709,West,1
12,38001,48559456,0,5732926,3804709,West,1
12,38001,48559454,0,5732926,3804709,West,1
12,38001,48559452,0,5732926,3804709,West,1
12,38001,48559450,0,5732926,3804709,West,1
12,38001,48559448,0,5732926,3804709,West,1
12,38001,48559444,0,5732925,3804709,West,1
12,38001,48559442,0,5732925,3804709,West,1
12,38001,48559440,0,5732925,3804709,West,1
12,38001,48559438,0,5732925,3804709,West,1
12,38001,48559436,0,5732925,3804709,West,1
12,38001,48559434,0,5732925,3804709,West,1
12,38001,48559430,0,5732924,3804709,West,1
12,38001,48559421,0,5732924,3804709,West,1
12,38001,48559419,0,5732924,3804709,West,1
12,38001,48559417,0,5732924,3804709,West,1
12,38001,48559415,0,5732924,3805520,West,1
12,38001,48559412,0,5732924,3805521,West,1
12,38001,48559408,0,5732923,3804709,West,1
12,38001,48559390,0,5732923,3804709,West,1
12,38001,48559386,0,5732922,3804709,West,1
12,38001,48559382,0,5732922,3804709,West,1
12,38001,48559380,0,5732922,3804709,West,1
12,38001,48559378,0,5732922,3804709,West,1
12,38001,48559376,0,5732922,3804709,West,1
12,38001,48559374,0,5732922,3804709,West,1
12,38001,48559680,0,5732943,3804709,West,1
12,38001,48559676,0,5732943,3804709,West,1
12,38001,48559672,0,5732942,3804709,West,1
12,38001,48559670,0,5732942,3804709,West,1
12,38001,48559664,0,5732941,3804709,West,1
12,38001,48559660,0,5732941,3804709,West,1
12,38001,48559658,0,5732941,3804709,West,1
12,38001,48559656,0,5732941,3804709,West,1
12,38001,48559649,0,5732940,3804709,West,1
12,38001,48559642,0,5732939,3804709,West,1
12,38001,48559626,0,5732938,3804709,West,1
12,38001,48559620,0,5732937,3804709,West,1
12,38001,48559615,0,5732937,3804709,West,1
12,38001,48559613,0,5732937,3804709,West,1
12,38001,48559609,0,5732936,3804709,West,1
12,38001,48559606,0,5732936,3804709,West,1
12,38001,48559600,0,5732935,3804709,West,1
12,38001,48559598,0,5732935,3804709,West,1
12,38001,48559596,0,5732935,3804709,West,1
12,38001,48559594,0,5732935,3804709,West,1
12,38001,48559592,0,5732935,3804709,West,1
12,38001,48559590,0,5732935,3804709,West,1
12,38001,48559588,0,5732935,3804709,West,1
12,38001,48559580,0,5732934,3804709,West,1
12,38001,48559576,0,5732934,3804709,West,1
12,38001,48559574,0,5732934,3804709,West,1
12,38001,48559572,0,5732934,3804709,West,1
12,38001,48559570,0,5732934,3804709,West,1
12,38001,48559568,0,5732934,3804709,West,1
12,38001,48559566,0,5732934,3804709,West,1
12,38001,48559564,0,5732934,3804709,West,1
12,38001,48559560,0,5732933,3805521,West,1
12,38001,48559558,0,5732933,3804709,West,1
12,38001,48559556,0,5732933,3804709,West,1
124,38001,48562696,0,5734642,3805522,West,1
124,38001,48562694,0,5734642,3805522,West,1
124,38001,48562692,0,5734642,3805522,West,1
124,38001,48562690,0,5734642,3805522,West,1
124,38001,48562688,0,5734642,3805522,West,1
124,38001,48562686,0,5734642,3805522,West,1
124,38001,48562684,0,5734642,3805522,West,1
124,38001,48562682,0,5734642,3805522,West,1
124,38001,48562652,0,5734639,3805522,West,1
124,38001,48562650,0,5734639,3805522,West,1
124,38001,48562648,0,5734639,3805522,West,1
124,38001,48562646,0,5734639,3805522,West,1
124,38001,48562644,0,5734639,3805522,West,1
124,38001,48562642,0,5734639,3805522,West,1
124,38001,48562640,0,5734639,3805522,West,1
124,38001,48562638,0,5734639,3805522,West,1
124,38001,48562636,0,5734639,3805522,West,1
124,38001,48562634,0,5734639,3805522,West,1
124,38001,48562632,0,5734639,3805522,West,1
124,38001,48562630,0,5734639,3805522,West,1
124,38001,48561038,0,5734475,3805522,West,1
124,38001,48561036,0,5734475,3805522,West,1
124,38001,48561034,0,5734475,3805522,West,1
124,38001,48561032,0,5734475,3805522,West,1
124,38001,48561030,0,5734475,3805522,West,1
124,38001,48561028,0,5734475,3805522,West,1
124,38001,48561026,0,5734475,3805522,West,1
124,38001,48561024,0,5734475,3805522,West,1
124,38001,48561022,0,5734475,3805522,West,1
124,38001,48560511,0,5734416,3805522,West,1
124,38001,48560509,0,5734416,3805522,West,1
124,38001,48560507,0,5734416,3805522,West,1
124,38001,48560505,0,5734416,3805522,West,1
124,38001,48560503,0,5734416,3805522,West,1
124,38001,48560501,0,5734416,3805522,West,1
124,38001,48560499,0,5734416,3805522,West,1
124,38001,48543789,0,5732905,3805522,West,1
126,38001,48562336,0,5734605,3804500,West,1
126,38001,48562334,0,5734605,3804500,West,1
126,38001,48562321,0,5734604,3804500,West,1
126,38001,48562319,0,5734604,3804500,West,1
126,38001,48562316,0,5734604,3800791,West,1
126,38001,48562314,0,5734603,3804500,West,1
126,38001,48562312,0,5734603,3804500,West,1
126,38001,48562310,0,5734603,3804500,West,1
126,38001,48562305,0,5734603,3804500,West,1
126,38001,48562302,0,5734602,3804500,West,1
126,38001,48562296,0,5734602,3804500,West,1
126,38001,48562292,0,5734602,3804500,West,1
126,38001,48562290,0,5734602,3804500,West,1
126,38001,48562288,0,5734602,3804500,West,1
126,38001,48562283,0,5734602,3804500,West,1
126,38001,48562253,0,5734597,3804500,West,1
126,38001,48562247,0,5734597,3804500,West,1
126,38001,48562245,0,5734597,3804500,West,1
126,38001,48562243,0,5734597,3804500,West,1
126,38001,48562233,0,5734596,3804500,West,1
126,38001,48562231,0,5734596,3804500,West,1
126,38001,48562229,0,5734596,3804500,West,1
126,38001,48562030,0,5734568,3804500,West,1
126,38001,48562028,0,5734568,3804500,West,1
126,38001,48562025,0,5734568,3804500,West,1
126,38001,48562023,0,5734568,3804500,West,1
126,38001,48561994,0,5734566,3804500,West,1
126,38001,48561992,0,5734566,3804500,West,1
126,38001,48561907,0,5734559,3804500,West,1
126,38001,48561905,0,5734559,3804500,West,1
126,38001,48561903,0,5734559,3804500,West,1
126,38001,48561901,0,5734559,3804500,West,1
126,38001,48561899,0,5734559,3804500,West,1
126,38001,48561887,0,5734557,3804507,West,1
126,38001,48559652,0,5732941,3804500,West,1
126,38001,48559638,0,5732939,3804500,West,1
126,38001,48559632,0,5732939,3804500,West,1
126,38001,48559630,0,5732939,3804500,West,1
126,38001,48559628,0,5732939,3800791,West,1
126,38001,48559622,0,5732938,3804507,West,1
126,38001,48559618,0,5732937,3804502,West,1
126,38001,48559428,0,5732924,3804500,West,1
126,38001,48559424,0,5732924,3804500,West,1
126,38001,48559406,0,5732923,3804500,West,1
126,38001,48559402,0,5732923,3804500,West,1
126,38001,48559393,0,5732923,3804500,West,1
126,38001,48562500,0,5734621,3804500,West,1
126,38001,48562488,0,5734619,3804500,West,1
126,38001,48562486,0,5734619,3804500,West,1
126,38001,48562482,0,5734619,3804500,West,1
126,38001,48562476,0,5734618,3804500,West,1
126,38001,48562461,0,5734616,3804500,West,1
126,38001,48562455,0,5734616,3804500,West,1
126,38001,48562453,0,5734616,3804500,West,1
126,38001,48562451,0,5734616,3804500,West,1
126,38001,48562447,0,5734615,3804500,West,1
126,38001,48562439,0,5734614,3804500,West,1
126,38001,48562427,0,5734613,3804500,West,1
126,38001,48562421,0,5734612,3804500,West,1
126,38001,48562419,0,5734612,3804500,West,1
126,38001,48562411,0,5734611,3804500,West,1
126,38001,48562406,0,5734610,3804500,West,1
126,38001,48562401,0,5734610,3804500,West,1
126,38001,48562397,0,5734610,3804500,West,1
126,38001,48562395,0,5734610,3804500,West,1
126,38001,48562391,0,5734609,3804500,West,1
126,38001,48562387,0,5734609,3800791,West,1
126,38001,48562383,0,5734608,3804500,West,1
126,38001,48562369,0,5734607,3804500,West,1
126,38001,48562363,0,5734607,3804500,West,1
126,38001,48562361,0,5734607,3804500,West,1
126,38001,48562359,0,5734607,3804500,West,1
126,38001,48562357,0,5734607,3804500,West,1
126,38001,48562355,0,5734607,3804500,West,1
126,38001,48562353,0,5734607,3804500,West,1
126,38001,48562350,0,5734607,3800791,West,1
152,38001,48265998,0,5709412,3803041,West,1
152,38001,48265995,0,5709411,3805474,West,1
152,38001,48265993,0,5709410,3805474,West,1
152,38001,48265991,0,5709410,3803041,West,1
152,38001,48265989,0,5709409,3803041,West,1
152,38001,48265988,0,5709409,3800903,West,1
152,38001,48265986,0,5709408,3805474,West,1
152,38001,48265984,0,5709408,3803041,West,1
152,38001,48265983,0,5709408,3800903,West,1
152,38001,48265981,0,5709407,3805474,West,1
152,38001,48265979,0,5709407,3803041,West,1
152,38001,48265978,0,5709407,3800903,West,1
152,38001,48265976,0,5709406,3805474,West,1
152,38001,48265974,0,5709406,3803041,West,1
152,38001,48265972,0,5709405,3805474,West,1
152,38001,48265970,0,5709405,3803041,West,1
152,38001,48265969,0,5709405,3800903,West,1
152,38001,48265967,0,5709404,3803041,West,1
152,38001,48265965,0,5709404,3803041,West,1
152,38001,48265963,0,5709404,3803041,West,1
152,38001,48265961,0,5709404,3803041,West,1
152,38001,48265959,0,5709404,3803041,West,1
152,38001,48265957,0,5709404,3803041,West,1
152,38001,48265955,0,5709404,3803041,West,1
152,38001,48265954,0,5709404,3800903,West,1
152,38001,48265953,0,5709403,3800884,West,1
152,38001,48265952,0,5709403,3803041,West,1
152,38001,48265950,0,5709403,3803041,West,1
152,38001,48265948,0,5709403,3803041,West,1
152,38001,48265946,0,5709403,3803041,West,1
152,38001,48265944,0,5709403,3803041,West,1
152,38001,48265941,0,5709402,3803041,West,1
152,38001,48265939,0,5709402,3803041,West,1
152,38001,48265937,0,5709402,3803041,West,1
152,38001,48265935,0,5709402,3803041,West,1
152,38001,48265933,0,5709402,3803041,West,1
152,38001,48265931,0,5709402,3803041,West,1
152,38001,48265929,0,5709401,3803041,West,1
152,38001,48265927,0,5709401,3803041,West,1
152,38001,48265925,0,5709401,3803041,West,1
152,38001,48265923,0,5709401,3803041,West,1
152,38001,48265921,0,5709401,3803041,West,1
152,38001,48265919,0,5709401,3803041,West,1
152,38001,48265917,0,5709401,3803041,West,1
152,38001,48545762,0,5733144,3800877,West,1
152,38001,48545761,0,5733145,3800876,West,1
152,38001,48545746,0,5733143,3800890,West,1
152,38001,48545745,0,5733142,3800889,West,1
152,38001,48266095,0,5709425,3805474,West,1
152,38001,48266093,0,5709424,3805474,West,1
152,38001,48266090,0,5709423,3803041,West,1
152,38001,48266088,0,5709423,3803041,West,1
152,38001,48266086,0,5709423,3803041,West,1
152,38001,48266083,0,5709422,3803041,West,1
152,38001,48266081,0,5709422,3803041,West,1
152,38001,48266077,0,5709421,3803041,West,1
152,38001,48266075,0,5709421,3803041,West,1
152,38001,48266073,0,5709421,3803041,West,1
152,38001,48266070,0,5709420,3803041,West,1
152,38001,48266068,0,5709420,3803041,West,1
152,38001,48266066,0,5709420,3803041,West,1
152,38001,48266064,0,5709420,3803041,West,1
152,38001,48266062,0,5709419,3803041,West,1
152,38001,48266060,0,5709419,3803041,West,1
152,38001,48266058,0,5709419,3803041,West,1
152,38001,48266056,0,5709419,3803041,West,1
152,38001,48266054,0,5709418,3803041,West,1
152,38001,48266052,0,5709418,3803041,West,1
152,38001,48266050,0,5709417,3803041,West,1
152,38001,48266048,0,5709417,3803041,West,1
152,38001,48266045,0,5709416,3803041,West,1
152,38001,48266043,0,5709416,3803041,West,1
152,38001,48266041,0,5709416,3803041,West,1
152,38001,48266039,0,5709416,3803041,West,1
152,38001,48266037,0,5709415,3803041,West,1
152,38001,48266035,0,5709415,3803041,West,1
152,38001,48266033,0,5709415,3803041,West,1
152,38001,48266031,0,5709414,3803041,West,1
152,38001,48266029,0,5709414,3803041,West,1
152,38001,48266027,0,5709414,3803041,West,1
152,38001,48266025,0,5709414,3803041,West,1
152,38001,48266023,0,5709414,3803041,West,1
152,38001,48266021,0,5709414,3803041,West,1
152,38001,48266020,0,5709414,3803041,West,1
152,38001,48266017,0,5709413,3803041,West,1
152,38001,48266015,0,5709413,3803041,West,1
152,38001,48266013,0,5709413,3803041,West,1
152,38001,48266011,0,5709413,3803041,West,1
152,38001,48266009,0,5709413,3803041,West,1
152,38001,48266008,0,5709413,3803041,West,1
152,38001,48266005,0,5709412,3803041,West,1
152,38001,48266003,0,5709412,3803041,West,1
152,38001,48266001,0,5709412,3803041,West,1
152,38001,48265999,0,5709412,3803041,West,1
155,38001,48548308,0,5733334,3800904,West,1
155,38001,48548307,0,5733340,3800904,West,1
155,38001,48548305,0,5733333,3800904,West,1
155,38001,48548304,0,5733332,3800904,West,1
155,38001,48548302,0,5733337,3800904,West,1
155,38001,48548301,0,5733334,3800904,West,1
155,38001,48548300,0,5733340,3800904,West,1
155,38001,48548298,0,5733333,3800904,West,1
155,38001,48548297,0,5733332,3800904,West,1
155,38001,48548295,0,5733337,3800904,West,1
155,38001,48548294,0,5733334,3800904,West,1
155,38001,48548293,0,5733340,3800904,West,1
155,38001,48548291,0,5733333,3800904,West,1
155,38001,48548290,0,5733339,3800904,West,1
155,38001,48548288,0,5733332,3800904,West,1
155,38001,48548287,0,5733337,3800904,West,1
155,38001,48548285,0,5733334,3800904,West,1
155,38001,48548283,0,5733340,3800904,West,1
155,38001,48548282,0,5733333,3800904,West,1
155,38001,48548279,0,5733339,3800904,West,1
155,38001,48548278,0,5733332,3800904,West,1
155,38001,48548276,0,5733337,3800904,West,1
155,38001,48548273,0,5733334,3800904,West,1
155,38001,48548271,0,5733223,3800904,West,1
155,38001,48548270,0,5733333,3800904,West,1
155,38001,48548268,0,5733332,3800904,West,1
155,38001,48548266,0,5733337,3800904,West,1
155,38001,48548264,0,5733334,3800904,West,1
155,38001,48548262,0,5733333,3800904,West,1
155,38001,48548261,0,5733332,3800904,West,1
155,38001,48548259,0,5733334,3800904,West,1
155,38001,48548258,0,5733333,3800904,West,1
155,38001,48548257,0,5733332,3800904,West,1
155,38001,48548388,0,5733238,3800904,West,1
155,38001,48548387,0,5733334,3800904,West,1
155,38001,48548386,0,5733333,3800904,West,1
155,38001,48548385,0,5733238,3800904,West,1
155,38001,48548384,0,5733334,3800904,West,1
155,38001,48548383,0,5733333,3800904,West,1
155,38001,48548382,0,5733238,3800904,West,1
155,38001,48548381,0,5733334,3800904,West,1
155,38001,48548380,0,5733333,3800904,West,1
155,38001,48548379,0,5733238,3800904,West,1
155,38001,48548378,0,5733337,3800904,West,1
155,38001,48548377,0,5733334,3800904,West,1
155,38001,48548376,0,5733333,3800904,West,1
155,38001,48548375,0,5733238,3800904,West,1
155,38001,48548374,0,5733337,3800904,West,1
155,38001,48548373,0,5733334,3800904,West,1
155,38001,48548372,0,5733342,3800904,West,1
155,38001,48548370,0,5733333,3800904,West,1
155,38001,48548369,0,5733238,3800904,West,1
155,38001,48548367,0,5733343,3800904,West,1
155,38001,48548366,0,5733337,3800904,West,1
155,38001,48548365,0,5733334,3800904,West,1
155,38001,48548363,0,5733340,3800904,West,1
155,38001,48548362,0,5733342,3800904,West,1
155,38001,48548360,0,5733333,3800904,West,1
155,38001,48548359,0,5733238,3800904,West,1
155,38001,48548358,0,5733332,3800904,West,1
155,38001,48548356,0,5733343,3800904,West,1
155,38001,48548355,0,5733337,3800904,West,1
155,38001,48548353,0,5733334,3800904,West,1
155,38001,48548352,0,5733340,3800904,West,1
155,38001,48548350,0,5733342,3800904,West,1
155,38001,48548349,0,5733333,3800904,West,1
155,38001,48548348,0,5733238,3800904,West,1
155,38001,48548346,0,5733332,3800904,West,1
155,38001,48548345,0,5733343,3800904,West,1
155,38001,48548343,0,5733337,3800904,West,1
155,38001,48548342,0,5733334,3800904,West,1
155,38001,48548340,0,5733340,3800904,West,1
155,38001,48548339,0,5733342,3800904,West,1
155,38001,48548337,0,5733333,3800904,West,1
155,38001,48548336,0,5733332,3800904,West,1
155,38001,48548334,0,5733343,3800904,West,1
155,38001,48548333,0,5733337,3800904,West,1
155,38001,48548332,0,5733334,3800904,West,1
155,38001,48548330,0,5733340,3800904,West,1
155,38001,48548329,0,5733342,3800904,West,1
155,38001,48548327,0,5733333,3800904,West,1
155,38001,48548325,0,5733332,3800904,West,1
155,38001,48548324,0,5733337,3800904,West,1
155,38001,48548322,0,5733334,3800904,West,1
155,38001,48548321,0,5733340,3800904,West,1
155,38001,48548319,0,5733333,3800904,West,1
155,38001,48548318,0,5733332,3800904,West,1
155,38001,48548317,0,5733337,3800904,West,1
155,38001,48548315,0,5733334,3800904,West,1
155,38001,48548314,0,5733340,3800904,West,1
155,38001,48548312,0,5733333,3800904,West,1
155,38001,48548311,0,5733332,3800904,West,1
155,38001,48548310,0,5733337,3800904,West,1
157,38001,48559232,0,5732909,3804710,West,1
157,38001,48559230,0,5732909,3804711,West,1
157,38001,48559228,0,5732909,3804711,West,1
157,38001,48559226,0,5732909,3804711,West,1
157,38001,48559224,0,5732909,3804711,West,1
157,38001,48559222,0,5732909,3804711,West,1
157,38001,48559221,0,5732909,3804714,West,1
157,38001,48559217,0,5732908,3804710,West,1
157,38001,48543815,0,5732908,3804711,West,1
157,38001,48543813,0,5732908,3804711,West,1
157,38001,48543811,0,5732908,3804711,West,1
157,38001,48543809,0,5732908,3804711,West,1
