route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
100261,WEEKDAY,11259712,NORTHEAST 75TH STREET ONLY,LOCAL,0,2742302,11068061
100269,WEEKDAY,11259713,UNIVERSITY DISTRICT,LOCAL,1,2742423,40075141
100269,WEEKDAY,11259714,UNIVERSITY DISTRICT,LOCAL,1,2742381,40075141
100269,WEEKDAY,11259715,NORTHGATE LAKE CITY,LOCAL,0,2742434,31075144
100269,WEEKDAY,11259716,UNIVERSITY DISTRICT,LOCAL,1,2742423,40075141
100184,WEEKDAY,11259718,UNIVERSITY DISTRICT FREMONT,LOCAL,1,2742342,40031039
100261,WEEKDAY,11259719,NORTHGATE UNIVERSITY VILLAGE,LOCAL,0,2742267,11068058
100261,WEEKDAY,11259720,NORTHGATE UNIVERSITY VILLAGE,LOCAL,0,2742342,11068059
100254,WEEKDAY,11259730,UNIVERSITY DISTRICT WEDGWOOD,LOCAL,1,2742416,20065052
100254,WEEKDAY,11259731,UNIVERSITY DISTRICT WEDGWOOD,LOCAL,1,2742301,20065052
100195,WEEKDAY,11259733,SHORELINE CC FIRCREST,LOCAL,0,2742394,31330007
100214,WEEKDAY,11259736,UNIVERSITY DISTRICT LAKE CITY,EXPRESS,1,2742253,20372038
100214,WEEKDAY,11259737,UNIVERSITY DISTRICT LAKE CITY,EXPRESS,1,2742436,20372038
100214,WEEKDAY,11259738,UNIVERSITY DISTRICT LAKE CITY,EXPRESS,1,2742432,20372038
100214,WEEKDAY,11259739,UNIVERSITY DISTRICT LAKE CITY,EXPRESS,1,2742380,20372038
100214,WEEKDAY,11259740,UNIVERSITY DISTRICT LAKE CITY,EXPRESS,1,2742408,20372038
100214,WEEKDAY,11259741,UNIVERSITY DISTRICT LAKE CITY,EXPRESS,1,2742421,20372038
100214,WEEKDAY,11259742,UNIVERSITY DISTRICT LAKE CITY,EXPRESS,1,2742407,20372038
100214,WEEKDAY,11259743,KENMORE P&R LAKE CITY,EXPRESS,0,2742427,11372041
100214,WEEKDAY,11259744,UNIVERSITY DISTRICT LAKE CITY,EXPRESS,1,2742329,20372038
100059,WEEKDAY,11334492,S RENTON P&R VIA I-405,LOCAL,0,2742319,21167335
100340,SATURDAY,11367651,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367652,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367653,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367654,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367655,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367656,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367657,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367658,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367659,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367660,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367661,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367662,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367663,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367664,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367665,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367666,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367667,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367668,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367669,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367670,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367671,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367672,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367673,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367674,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367675,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367676,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367677,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367678,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367679,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367680,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367681,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367682,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367683,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367684,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367685,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367686,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367687,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367688,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367689,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367690,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367691,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367692,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367693,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367694,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367695,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367696,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367697,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367698,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367699,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367700,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367701,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367702,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367703,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367704,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367705,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367706,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367707,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367708,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367709,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367710,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367711,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367712,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367713,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367714,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367715,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367716,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367717,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367718,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367719,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367720,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367721,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367722,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367723,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367724,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367725,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367726,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367727,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367728,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367729,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367730,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367731,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367732,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367733,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367734,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367735,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367736,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367737,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367738,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367739,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367740,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367741,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367742,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367743,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367744,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367745,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367746,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367747,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367748,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367749,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367750,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367751,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367752,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367753,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367754,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367755,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367756,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367757,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367758,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367759,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367760,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367761,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367762,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367763,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367764,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367765,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367766,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367767,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367768,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367769,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367770,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367771,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367772,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367773,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367774,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367775,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098502
100340,SATURDAY,11367776,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098502
100340,SATURDAY,11367777,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098503
100340,SATURDAY,11367778,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098503
100340,SATURDAY,11367779,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367780,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367781,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367782,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367783,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367784,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367785,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367786,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367787,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367788,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748946,20098504
100340,SATURDAY,11367789,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748947,20098504
100340,SATURDAY,11367790,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367791,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367792,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SATURDAY,11367793,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748947,11098501
100340,SATURDAY,11367794,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748946,11098501
100340,SUNDAY,11367799,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367800,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367801,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367802,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367803,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367804,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367805,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367806,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367807,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367808,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367809,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367810,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367811,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367812,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367813,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367814,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367815,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367816,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367817,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367818,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367819,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367820,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367821,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367822,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367823,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367824,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367825,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367826,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367827,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367828,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367829,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367830,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367831,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367832,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367833,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367834,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367835,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100340,SUNDAY,11367836,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748948,20098504
100340,SUNDAY,11367837,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367838,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367839,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367840,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367841,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367842,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367843,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367844,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367845,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367846,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367847,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367848,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367849,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367850,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367851,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367852,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367853,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367854,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367855,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367856,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367857,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367858,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367859,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367860,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367861,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367862,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367863,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367864,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367865,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367866,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367867,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367868,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367869,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367870,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367871,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367872,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098501
100340,SUNDAY,11367873,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098501
100340,SUNDAY,11367874,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098502
100340,SUNDAY,11367875,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098502
100340,SUNDAY,11367876,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748949,11098503
100340,SUNDAY,11367877,LAKE UNION FRED HUTCHISON CANCER CTR,LOCAL,0,2748948,11098503
100340,SUNDAY,11367878,DOWNTOWN SEATTLE PACIFIC PLACE STATION,LOCAL,1,2748949,20098504
100096,WEEKDAY,11453568,MERCER ISLAND,EXPRESS,0,2720310,21205021
100096,WEEKDAY,11453569,MERCER ISLAND,EXPRESS,0,2720311,21205021
100168,WEEKDAY,11453573,UNIVERSITY DISTRICT HOUGHTON P&R,LOCAL,1,2720280,30277011
100146,WEEKDAY,11492100,TOTEM LAKE TRANSIT CENTER KIRKLAND,LOCAL,0,2764706,41255450
